"business_id","date","score","description","type"
"29790","20190416","96","","ROUTINE"
"29790","20190813","94","","ROUTINE"
"29790","20150129","93","","ROUTINE"
"29790","20150707","93","","ROUTINE"
"29790","20151218","94","","ROUTINE"
"29790","20160623","94","","ROUTINE"
"29790","20161202","87","","ROUTINE"
"29790","20170515","96","","ROUTINE"
"29790","20161208","96","","FOLLOWUP"
"29790","20171018","94","","ROUTINE"
"29790","20180301","94","","ROUTINE"
"29790","20181212","96","","ROUTINE"
"29790","20180709","96","","ROUTINE"
"31334","20190925","100","","ROUTINE"
"31334","20150320","100","","ROUTINE"
"31334","20151015","100","","ROUTINE"
"31334","20160317","95","","ROUTINE"
"31334","20161021","100","","ROUTINE"
"31334","20170323","97","","ROUTINE"
"31334","20171023","100","","ROUTINE"
"31334","20180330","100","","ROUTINE"
"31334","20181011","98","","ROUTINE"
"31334","20190409","99","","ROUTINE"
"32112","20191120","99","","ROUTINE"
"32112","20150123","95","","ROUTINE"
"32112","20150723","93","","ROUTINE"
"32112","20160107","71","","ROUTINE"
"32112","20160114","100","","FOLLOWUP"
"32112","20160729","94","","ROUTINE"
"32112","20161118","","","COMPLAINT"
"32112","20160610","","","COMPLAINT"
"32112","20170120","96","","ROUTINE"
"32112","20170803","98","","ROUTINE"
"32112","20180228","93","","ROUTINE"
"32112","20180814","96","","ROUTINE"
"32112","20190411","98","","ROUTINE"
"32114","20200107","93","","ROUTINE"
"32114","20150327","90","","ROUTINE"
"32114","20151207","90","","ROUTINE"
"32114","20160330","92","","ROUTINE"
"32114","20170420","91","","ROUTINE"
"32114","20170420","","","COMPLAINT"
"32114","20161228","87","","ROUTINE"
"32114","20171204","91","","ROUTINE"
"32114","20170531","","","FOLLOWUP"
"32114","20180419","89","","ROUTINE"
"32114","20181116","93","","ROUTINE"
"32114","20190618","94","","ROUTINE"
"32140","20190812","95","","ROUTINE"
"32140","20150123","96","","ROUTINE"
"32140","20150811","96","","ROUTINE"
"32140","20160216","95","","ROUTINE"
"32140","20160727","96","","ROUTINE"
"32140","20170523","91","","ROUTINE"
"32140","20170530","99","","FOLLOWUP"
"32140","20170104","97","","ROUTINE"
"32140","20170316","","","COMPLAINT"
"32140","20171030","95","","ROUTINE"
"32140","20180314","96","","ROUTINE"
"32140","20180718","92","","ROUTINE"
"32140","20180718","","","COMPLAINT"
"32140","20180725","98","","FOLLOWUP"
"32140","20181205","95","","ROUTINE"
"32140","20180718","","","FOLLOWUP"
"32140","20190415","93","","ROUTINE"
"32358","20190528","100","","ROUTINE"
"32358","20191202","99","","ROUTINE"
"32358","20150506","98","","ROUTINE"
"32358","20151124","99","","ROUTINE"
"32358","20151216","","","COMPLAINT"
"32358","20161024","","","COMPLAINT"
"32358","20161024","","","COMPLAINT"
"32358","20160608","100","","ROUTINE"
"32358","20161214","98","","ROUTINE"
"32358","20170516","98","","ROUTINE"
"32358","20171121","100","","ROUTINE"
"32358","20180517","100","","ROUTINE"
"32358","20180822","","","COMPLAINT"
"32358","20181127","96","","ROUTINE"
"32358","20190329","","","COMPLAINT"
"32531","20190715","99","","ROUTINE"
"32531","20150625","97","","ROUTINE"
"32531","20151208","99","","ROUTINE"
"32531","20160629","98","","ROUTINE"
"32531","20161207","97","","ROUTINE"
"32531","20170426","","","COMPLAINT"
"32531","20170426","","","COMPLAINT"
"32531","20170426","97","","ROUTINE"
"32531","20171017","97","","ROUTINE"
"32531","20180228","","","SURVEY"
"32531","20180228","100","","SURVEY"
"32531","20180501","98","","ROUTINE"
"32531","20181024","98","","ROUTINE"
"32531","20190304","99","","ROUTINE"
"32534","20190905","96","","ROUTINE"
"32534","20150115","","","FOLLOWUP"
"32534","20150417","","","FOLLOWUP"
"32534","20150707","93","","ROUTINE"
"32534","20160225","97","","ROUTINE"
"32534","20160727","95","","ROUTINE"
"32534","20170111","95","","ROUTINE"
"32534","20171130","96","","ROUTINE"
"32534","20170706","96","","ROUTINE"
"32534","20180524","96","","ROUTINE"
"32534","20181018","96","","ROUTINE"
"32534","20190416","96","","ROUTINE"
"32535","20190214","96","","ROUTINE"
"32535","20191010","95","","ROUTINE"
"32535","20160108","98","","ROUTINE"
"32535","20160815","","","FOLLOWUP"
"32535","20161214","95","","ROUTINE"
"32535","20170629","96","","ROUTINE"
"32535","20171213","96","","ROUTINE"
"32535","20180613","96","","ROUTINE"
"32536","20190611","100","","ROUTINE"
"32536","20150928","100","","ROUTINE"
"32536","20160104","100","","ROUTINE"
"32536","20160811","100","","ROUTINE"
"32536","20170224","100","","ROUTINE"
"32536","20170728","100","","ROUTINE"
"32536","20180130","100","","ROUTINE"
"32536","20180713","98","","ROUTINE"
"32553","20190621","94","","ROUTINE"
"32553","20191220","91","","ROUTINE"
"32553","20150410","95","","ROUTINE"
"32553","20151012","","","COMPLAINT"
"32553","20151113","93","","ROUTINE"
"32553","20160223","","","COMPLAINT"
"32553","20160222","","","COMPLAINT"
"32553","20160421","95","","ROUTINE"
"32553","20161003","","","FOLLOWUP"
"32553","20160912","","","COMPLAINT"
"32553","20160912","92","","ROUTINE"
"32553","20161003","","","FOLLOWUP"
"32553","20160912","","","COMPLAINT"
"32553","20161003","","","FOLLOWUP"
"32553","20161003","","","FOLLOWUP"
"32553","20160912","","","COMPLAINT"
"32553","20160912","","","COMPLAINT"
"32553","20160912","","","COMPLAINT"
"32553","20170131","95","","ROUTINE"
"32553","20170822","","","COMPLAINT"
"32553","20170828","","","FOLLOWUP"
"32553","20170828","","","FOLLOWUP"
"32553","20170830","","","FOLLOWUP"
"32553","20170822","","","COMPLAINT"
"32553","20170823","","","FOLLOWUP"
"32553","20170823","","","FOLLOWUP"
"32553","20170828","","","FOLLOWUP"
"32553","20170731","88","","ROUTINE"
"32553","20170822","","","COMPLAINT"
"32553","20170823","","","FOLLOWUP"
"32553","20170828","","","FOLLOWUP"
"32553","20170830","","","FOLLOWUP"
"32553","20170830","","","FOLLOWUP"
"32553","20170822","","","COMPLAINT"
"32553","20170823","","","FOLLOWUP"
"32553","20170823","","","FOLLOWUP"
"32553","20170822","","","COMPLAINT"
"32553","20170815","","","FOLLOWUP"
"32553","20170823","","","FOLLOWUP"
"32553","20170830","","","FOLLOWUP"
"32553","20170830","","","FOLLOWUP"
"32553","20170602","","","COMPLAINT"
"32553","20170609","","","FOLLOWUP"
"32553","20171115","","","COMPLAINT"
"32553","20170822","","","COMPLAINT"
"32553","20170830","","","FOLLOWUP"
"32553","20170811","","","COMPLAINT"
"32553","20170816","","","FOLLOWUP"
"32553","20170811","","","COMPLAINT"
"32553","20170828","","","FOLLOWUP"
"32553","20170828","","","FOLLOWUP"
"32553","20170710","","","COMPLAINT"
"32553","20180104","87","","ROUTINE"
"32553","20180117","97","","FOLLOWUP"
"32553","20180613","91","","ROUTINE"
"32553","20180323","","","COMPLAINT"
"32553","20180926","","","FOLLOWUP"
"32553","20181121","","","COMPLAINT"
"32553","20181220","90","","ROUTINE"
"32553","20190211","","","COMPLAINT"
"32564","20190418","97","","ROUTINE"
"32564","20191114","96","","ROUTINE"
"32564","20150123","97","","ROUTINE"
"32564","20150728","95","","ROUTINE"
"32564","20150728","95","","ROUTINE"
"32564","20160129","97","","ROUTINE"
"32564","20160923","","","COMPLAINT"
"32564","20160927","","","FOLLOWUP"
"32564","20160815","96","","ROUTINE"
"32564","20161210","","","COMPLAINT"
"32564","20170220","96","","ROUTINE"
"32564","20170220","","","COMPLAINT"
"32564","20170829","97","","ROUTINE"
"32564","20180111","","","COMPLAINT"
"32564","20180315","94","","ROUTINE"
"32564","20180424","","","COMPLAINT"
"32564","20181012","94","","ROUTINE"
"32564","20181211","","","COMPLAINT"
"32571","20200103","95","","ROUTINE"
"32571","20150302","90","","ROUTINE"
"32571","20150320","","","COMPLAINT"
"32571","20150811","75","","ROUTINE"
"32571","20150818","98","","FOLLOWUP"
"32571","20150811","","","COMPLAINT"
"32571","20160315","95","","ROUTINE"
"32571","20161102","94","","ROUTINE"
"32571","20170315","85","","ROUTINE"
"32571","20171031","96","","ROUTINE"
"32571","20180417","93","","ROUTINE"
"32571","20180308","","","COMPLAINT"
"32571","20180709","","","COMPLAINT"
"32571","20181115","93","","ROUTINE"
"32571","20190617","91","","ROUTINE"
"32578","20191126","95","","ROUTINE"
"32578","20150521","95","","ROUTINE"
"32578","20151130","97","","ROUTINE"
"32578","20160209","","","COMPLAINT"
"32578","20160617","97","","ROUTINE"
"32578","20160817","","","COMPLAINT"
"32578","20161216","","","COMPLAINT"
"32578","20170515","93","","ROUTINE"
"32578","20161209","94","","ROUTINE"
"32578","20171128","77","","ROUTINE"
"32578","20171006","","","COMPLAINT"
"32578","20171204","95","","FOLLOWUP"
"32578","20170616","","","COMPLAINT"
"32578","20171204","","","COMPLAINT"
"32578","20170814","","","COMPLAINT"
"32578","20171215","","","COMPLAINT"
"32578","20180509","93","","ROUTINE"
"32578","20171213","","","FOLLOWUP"
"32578","20180612","","","COMPLAINT"
"32578","20180824","","","FOLLOWUP"
"32578","20180914","","","COMPLAINT"
"32578","20181130","97","","ROUTINE"
"32578","20180620","","","COMPLAINT"
"32578","20180627","","","COMPLAINT"
"32578","20190613","98","","ROUTINE"
"32579","20190315","","","COMPLAINT"
"32579","20190909","92","","ROUTINE"
"32579","20191016","","","COMPLAINT"
"32579","20191023","","","FOLLOWUP"
"32579","20190925","98","","FOLLOWUP"
"32579","20150701","93","","ROUTINE"
"32579","20151124","","","COMPLAINT"
"32579","20160105","98","","ROUTINE"
"32579","20161013","","","COMPLAINT"
"32579","20160801","96","","ROUTINE"
"32579","20170130","96","","ROUTINE"
"32579","20170802","97","","ROUTINE"
"32579","20180201","96","","ROUTINE"
"32579","20180103","","","COMPLAINT"
"32579","20180111","","","COMPLAINT"
"32579","20180806","97","","ROUTINE"
"32579","20190227","97","","ROUTINE"
"32593","20190614","95","","ROUTINE"
"32593","20191226","97","","ROUTINE"
"32593","20150623","","","COMPLAINT"
"32593","20151022","96","","ROUTINE"
"32593","20160504","98","","ROUTINE"
"32593","20160831","","","COMPLAINT"
"32593","20161109","98","","ROUTINE"
"32593","20160811","","","COMPLAINT"
"32593","20170517","","","COMPLAINT"
"32593","20170227","","","COMPLAINT"
"32593","20170517","","","COMPLAINT"
"32593","20170424","96","","ROUTINE"
"32593","20170828","","","COMPLAINT"
"32593","20171130","96","","ROUTINE"
"32593","20180507","96","","ROUTINE"
"32593","20180721","","","COMPLAINT"
"32593","20180920","","","COMPLAINT"
"32593","20180817","","","COMPLAINT"
"32593","20181205","93","","ROUTINE"
"32604","20190425","100","","ROUTINE"
"32604","20191126","100","","ROUTINE"
"32604","20150318","100","","ROUTINE"
"32604","20151006","100","","ROUTINE"
"32604","20160209","","","COMPLAINT"
"32604","20160324","100","","ROUTINE"
"32604","20161025","100","","ROUTINE"
"32604","20170306","100","","ROUTINE"
"32604","20171010","100","","ROUTINE"
"32604","20180406","98","","ROUTINE"
"32604","20180924","100","","ROUTINE"
"32608","20190204","96","","ROUTINE"
"32608","20190805","99","","ROUTINE"
"32608","20150121","95","","ROUTINE"
"32608","20150813","97","","ROUTINE"
"32608","20150911","","","COMPLAINT"
"32608","20151202","","","COMPLAINT"
"32608","20151202","","","COMPLAINT"
"32608","20151202","","","COMPLAINT"
"32608","20151203","","","COMPLAINT"
"32608","20160203","99","","ROUTINE"
"32608","20160815","100","","ROUTINE"
"32608","20170125","99","","ROUTINE"
"32608","20170809","97","","ROUTINE"
"32608","20180202","98","","ROUTINE"
"32608","20180806","98","","ROUTINE"
"32609","20190228","95","","ROUTINE"
"32609","20190724","","","COMPLAINT"
"32609","20190910","91","","ROUTINE"
"32609","20150310","95","","ROUTINE"
"32609","20150813","97","","ROUTINE"
"32609","20150813","","","COMPLAINT"
"32609","20160222","97","","ROUTINE"
"32609","20160615","","","COMPLAINT"
"32609","20160909","","","COMPLAINT"
"32609","20160819","95","","ROUTINE"
"32609","20161126","","","COMPLAINT"
"32609","20170209","91","","ROUTINE"
"32609","20170814","96","","ROUTINE"
"32609","20171027","","","COMPLAINT"
"32609","20180518","93","","ROUTINE"
"32609","20180814","93","","ROUTINE"
"32611","20190522","95","","ROUTINE"
"32611","20191224","98","","FOLLOWUP"
"32611","20191219","88","","ROUTINE"
"32611","20150712","","","COMPLAINT"
"32611","20150716","","","FOLLOWUP"
"32611","20150701","92","","ROUTINE"
"32611","20160105","97","","ROUTINE"
"32611","20160808","95","","ROUTINE"
"32611","20170202","97","","ROUTINE"
"32611","20171012","92","","ROUTINE"
"32611","20180409","94","","ROUTINE"
"32611","20181024","95","","ROUTINE"
"32613","20191217","98","","ROUTINE"
"32613","20150521","90","","ROUTINE"
"32613","20151118","98","","ROUTINE"
"32613","20160531","95","","ROUTINE"
"32613","20161121","96","","ROUTINE"
"32613","20170417","97","","ROUTINE"
"32613","20171020","96","","ROUTINE"
"32613","20180404","99","","ROUTINE"
"32613","20181019","94","","ROUTINE"
"32613","20190510","100","","ROUTINE"
"32659","20190328","93","","ROUTINE"
"32659","20150317","95","","ROUTINE"
"32659","20151106","96","","ROUTINE"
"32659","20160804","90","","ROUTINE"
"32659","20170119","93","","ROUTINE"
"32659","20170712","","","COMPLAINT"
"32659","20170712","82","","ROUTINE"
"32659","20170719","98","","FOLLOWUP"
"32659","20180607","91","","ROUTINE"
"32660","20190905","96","","ROUTINE"
"32660","20150317","94","","ROUTINE"
"32660","20151112","95","","ROUTINE"
"32660","20160527","97","","ROUTINE"
"32660","20161201","95","","ROUTINE"
"32660","20170502","93","","ROUTINE"
"32660","20171116","94","","ROUTINE"
"32660","20180619","98","","FOLLOWUP"
"32660","20180612","87","","ROUTINE"
"32660","20181227","100","","FOLLOWUP"
"32660","20181219","87","","ROUTINE"
"32724","20190607","97","","ROUTINE"
"32724","20190207","96","","ROUTINE"
"32724","20191018","","","COMPLAINT"
"32724","20191209","92","","ROUTINE"
"32724","20191218","99","","FOLLOWUP"
"32724","20150812","93","","ROUTINE"
"32724","20151016","97","","ROUTINE"
"32724","20151119","","","FOLLOWUP"
"32724","20160318","95","","ROUTINE"
"32724","20161114","92","","ROUTINE"
"32724","20170515","98","","ROUTINE"
"32724","20171113","97","","ROUTINE"
"32724","20180409","96","","ROUTINE"
"32724","20180910","98","","ROUTINE"
"32727","20190416","","","COMPLAINT"
"32727","20190904","94","","ROUTINE"
"32727","20151106","98","","ROUTINE"
"32727","20160804","95","","ROUTINE"
"32727","20170301","95","","ROUTINE"
"32727","20170824","81","","ROUTINE"
"32727","20170830","96","","FOLLOWUP"
"32727","20180314","86","","ROUTINE"
"32727","20181206","99","","ROUTINE"
"32733","20190722","","","FOLLOWUP"
"32733","20190403","","","COMPLAINT"
"32733","20190709","95","","ROUTINE"
"32733","20150728","","","COMPLAINT"
"32733","20150819","100","","ROUTINE"
"32733","20151208","","","COMPLAINT"
"32733","20160208","100","","ROUTINE"
"32733","20160328","","","FOLLOWUP"
"32733","20160913","97","","ROUTINE"
"32733","20160826","","","COMPLAINT"
"32733","20160831","","","FOLLOWUP"
"32733","20170203","97","","ROUTINE"
"32733","20170708","","","COMPLAINT"
"32733","20170707","89","","ROUTINE"
"32733","20170717","","","FOLLOWUP"
"32733","20180109","95","","ROUTINE"
"32733","20180703","96","","ROUTINE"
"32733","20180709","","","FOLLOWUP"
"32733","20180703","","","COMPLAINT"
"32733","20190116","96","","ROUTINE"
"32733","20190716","","","FOLLOWUP"
"32733","20190709","","","COMPLAINT"
"32765","20190911","99","","ROUTINE"
"32765","20150408","97","","ROUTINE"
"32765","20151014","99","","ROUTINE"
"32765","20160406","98","","ROUTINE"
"32765","20170111","98","","ROUTINE"
"32765","20170405","98","","ROUTINE"
"32765","20170809","98","","ROUTINE"
"32765","20180314","100","","ROUTINE"
"32765","20180919","98","","ROUTINE"
"32765","20190403","98","","ROUTINE"
"32802","20190429","97","","ROUTINE"
"32802","20190719","","","FOLLOWUP"
"32802","20190729","","","COMPLAINT"
"32802","20190718","","","Site Evaluation"
"32802","20190718","","","COMPLAINT"
"32802","20190719","","","COMPLAINT"
"32802","20191105","96","","ROUTINE"
"32802","20190718","","","Site Evaluation"
"32802","20151015","92","","ROUTINE"
"32802","20160115","99","","ROUTINE"
"32802","20160701","99","","ROUTINE"
"32802","20170130","97","","ROUTINE"
"32802","20170713","","","COMPLAINT"
"32802","20170814","","","FOLLOWUP"
"32802","20170713","97","","ROUTINE"
"32802","20171122","","","COMPLAINT"
"32802","20180508","98","","ROUTINE"
"32802","20171228","92","","ROUTINE"
"32802","20180508","","","COMPLAINT"
"32802","20181024","99","","ROUTINE"
"32804","20191021","98","","ROUTINE"
"32804","20150209","99","","ROUTINE"
"32804","20150901","","","COMPLAINT"
"32804","20151020","97","","ROUTINE"
"32804","20160328","95","","ROUTINE"
"32804","20160921","99","","ROUTINE"
"32804","20170407","100","","ROUTINE"
"32804","20170925","100","","ROUTINE"
"32804","20180410","100","","ROUTINE"
"32804","20181005","","","COMPLAINT"
"32804","20181002","98","","ROUTINE"
"32804","20181008","","","COMPLAINT"
"32804","20190403","96","","ROUTINE"
"32815","20190222","98","","ROUTINE"
"32815","20191203","99","","ROUTINE"
"32815","20150219","97","","ROUTINE"
"32815","20150924","97","","ROUTINE"
"32815","20160303","96","","ROUTINE"
"32815","20160810","97","","ROUTINE"
"32815","20170123","97","","ROUTINE"
"32815","20170614","97","","ROUTINE"
"32815","20171122","96","","ROUTINE"
"32815","20180412","97","","ROUTINE"
"32815","20180917","98","","ROUTINE"
"32815","20190626","98","","ROUTINE"
"32818","20190603","100","","ROUTINE"
"32818","20200109","100","","FOLLOWUP"
"32818","20191219","88","","ROUTINE"
"32818","20150224","98","","ROUTINE"
"32818","20150922","100","","ROUTINE"
"32818","20160308","97","","ROUTINE"
"32818","20161107","100","","ROUTINE"
"32818","20170404","97","","ROUTINE"
"32818","20171019","95","","ROUTINE"
"32818","20180328","99","","ROUTINE"
"32818","20181022","97","","ROUTINE"
"32827","20151001","94","","ROUTINE"
"32827","20160321","96","","ROUTINE"
"32827","20160321","","","COMPLAINT"
"32827","20161011","96","","ROUTINE"
"32827","20161011","","","COMPLAINT"
"32827","20161111","","","FOLLOWUP"
"32827","20170607","94","","ROUTINE"
"32827","20170607","","","COMPLAINT"
"32827","20171026","97","","ROUTINE"
"32827","20171026","","","COMPLAINT"
"32827","20180613","96","","ROUTINE"
"32827","20190108","95","","ROUTINE"
"32827","20190709","95","","ROUTINE"
"32829","20190513","91","","ROUTINE"
"32829","20190207","","","COMPLAINT"
"32829","20190214","","","FOLLOWUP"
"32829","20191217","93","","ROUTINE"
"32829","20150420","95","","ROUTINE"
"32829","20150915","95","","ROUTINE"
"32829","20160401","94","","ROUTINE"
"32829","20160401","","","COMPLAINT"
"32829","20161010","91","","ROUTINE"
"32829","20170303","","","COMPLAINT"
"32829","20170323","94","","ROUTINE"
"32829","20170323","","","COMPLAINT"
"32829","20171031","81","","ROUTINE"
"32829","20171109","99","","FOLLOWUP"
"32829","20180411","93","","ROUTINE"
"32829","20181101","94","","ROUTINE"
"32841","20190326","100","","ROUTINE"
"32841","20190515","","","COMPLAINT"
"32841","20190918","99","","ROUTINE"
"32841","20150309","98","","ROUTINE"
"32841","20150911","98","","ROUTINE"
"32841","20150911","","","COMPLAINT"
"32841","20160223","99","","ROUTINE"
"32841","20160223","","","COMPLAINT"
"32841","20161024","","","FOLLOWUP"
"32841","20160927","100","","ROUTINE"
"32841","20160927","","","COMPLAINT"
"32841","20170307","96","","ROUTINE"
"32841","20170307","","","COMPLAINT"
"32841","20171010","98","","ROUTINE"
"32841","20180314","98","","ROUTINE"
"32841","20180212","","","SURVEY"
"32841","20180806","98","","ROUTINE"
"32852","20190718","95","","ROUTINE"
"32852","20190205","95","","ROUTINE"
"32852","20190930","","","COMPLAINT"
"32852","20191103","","","FOLLOWUP"
"32852","20150202","98","","ROUTINE"
"32852","20151103","97","","ROUTINE"
"32852","20151229","","","COMPLAINT"
"32852","20151103","","","COMPLAINT"
"32852","20160105","","","FOLLOWUP"
"32852","20160229","97","","ROUTINE"
"32852","20160419","","","FOLLOWUP"
"32852","20160418","","","COMPLAINT"
"32852","20161107","","","COMPLAINT"
"32852","20161107","95","","ROUTINE"
"32852","20160628","","","COMPLAINT"
"32852","20170215","","","FOLLOWUP"
"32852","20170207","","","FOLLOWUP"
"32852","20160709","","","COMPLAINT"
"32852","20170306","94","","ROUTINE"
"32852","20170811","96","","ROUTINE"
"32852","20180209","95","","ROUTINE"
"32852","20180730","92","","ROUTINE"
"32866","20190321","94","","ROUTINE"
"32866","20191029","96","","ROUTINE"
"32866","20150813","100","","ROUTINE"
"32866","20160222","100","","ROUTINE"
"32866","20161103","94","","ROUTINE"
"32866","20161110","100","","FOLLOWUP"
"32866","20170228","95","","ROUTINE"
"32866","20170822","91","","ROUTINE"
"32866","20180228","91","","ROUTINE"
"32866","20180921","94","","ROUTINE"
"32877","20190312","96","","ROUTINE"
"32877","20191001","97","","ROUTINE"
"32877","20150728","96","","ROUTINE"
"32877","20160121","100","","FOLLOWUP"
"32877","20160114","83","","ROUTINE"
"32877","20160816","100","","ROUTINE"
"32877","20170112","95","","ROUTINE"
"32877","20170601","96","","ROUTINE"
"32877","20171130","96","","ROUTINE"
"32877","20180417","100","","ROUTINE"
"32877","20181009","96","","ROUTINE"
"32879","20191112","100","","ROUTINE"
"32879","20150416","97","","ROUTINE"
"32879","20151207","99","","ROUTINE"
"32879","20160427","99","","ROUTINE"
"32879","20161212","96","","ROUTINE"
"32879","20161206","","","COMPLAINT"
"32879","20170426","98","","ROUTINE"
"32879","20171127","98","","ROUTINE"
"32879","20180410","","","COMPLAINT"
"32879","20180410","96","","ROUTINE"
"32879","20180412","","","FOLLOWUP"
"32879","20181114","95","","ROUTINE"
"32879","20190510","100","","ROUTINE"
"32905","20190612","99","","ROUTINE"
"32905","20191213","100","","ROUTINE"
"32905","20151012","94","","ROUTINE"
"32905","20160208","90","","ROUTINE"
"32905","20150402","","","COMPLAINT"
"32905","20161018","","","COMPLAINT"
"32905","20160701","94","","ROUTINE"
"32905","20170126","91","","ROUTINE"
"32905","20170710","98","","ROUTINE"
"32905","20180131","","","COMPLAINT"
"32905","20171226","94","","ROUTINE"
"32905","20180628","99","","ROUTINE"
"32905","20190103","100","","ROUTINE"
"32910","20191114","97","","ROUTINE"
"32910","20150309","92","","ROUTINE"
"32910","20150309","","","COMPLAINT"
"32910","20151130","94","","ROUTINE"
"32910","20160428","","","COMPLAINT"
"32910","20160330","88","","ROUTINE"
"32910","20161005","99","","FOLLOWUP"
"32910","20160928","76","","ROUTINE"
"32910","20170417","","","FOLLOWUP"
"32910","20170417","","","COMPLAINT"
"32910","20170424","100","","ROUTINE"
"32910","20170417","87","","ROUTINE"
"32910","20170419","","","ENFORCEMENT ACTIONS"
"32910","20170424","","","FOLLOWUP"
"32910","20171018","95","","ROUTINE"
"32910","20180508","96","","ROUTINE"
"32910","20181023","99","","ROUTINE"
"32910","20190507","95","","ROUTINE"
"33054","20190507","94","","ROUTINE"
"33054","20191017","94","","ROUTINE"
"33054","20150408","95","","ROUTINE"
"33054","20151020","96","","ROUTINE"
"33054","20160706","96","","ROUTINE"
"33054","20170106","95","","ROUTINE"
"33054","20170224","","","COMPLAINT"
"33054","20170606","92","","ROUTINE"
"33054","20171129","94","","ROUTINE"
"33054","20180221","","","COMPLAINT"
"33054","20180425","93","","ROUTINE"
"33054","20181029","94","","ROUTINE"
"33055","20191120","93","","ROUTINE"
"33055","20150227","92","","ROUTINE"
"33055","20151016","95","","ROUTINE"
"33055","20151030","","","COMPLAINT"
"33055","20160328","95","","ROUTINE"
"33055","20161021","","","COMPLAINT"
"33055","20161021","91","","ROUTINE"
"33055","20160720","","","COMPLAINT"
"33055","20170330","98","","ROUTINE"
"33055","20171013","97","","ROUTINE"
"33055","20180419","95","","ROUTINE"
"33055","20181106","97","","FOLLOWUP"
"33055","20181031","75","","ROUTINE"
"33055","20190506","95","","ROUTINE"
"33070","20190613","97","","ROUTINE"
"33070","20191227","99","","ROUTINE"
"33070","20150803","","","COMPLAINT"
"33070","20150803","92","","ROUTINE"
"33070","20160106","94","","ROUTINE"
"33070","20160106","94","","ROUTINE"
"33070","20160809","94","","ROUTINE"
"33070","20170118","99","","ROUTINE"
"33070","20170619","77","","ROUTINE"
"33070","20170626","","","COMPLAINT"
"33070","20171211","98","","ROUTINE"
"33070","20170619","","","COMPLAINT"
"33070","20170628","","","FOLLOWUP"
"33070","20170627","100","","FOLLOWUP"
"33070","20180614","95","","ROUTINE"
"33070","20181213","98","","ROUTINE"
"33088","20190204","94","","ROUTINE"
"33088","20150623","99","","ROUTINE"
"33088","20151130","96","","ROUTINE"
"33088","20160426","96","","ROUTINE"
"33088","20160913","96","","ROUTINE"
"33088","20170215","96","","ROUTINE"
"33088","20170728","96","","ROUTINE"
"33088","20180507","96","","ROUTINE"
"33088","20171219","96","","ROUTINE"
"33088","20180920","96","","ROUTINE"
"33088","20190604","96","","ROUTINE"
"33092","20191216","97","","ROUTINE"
"33092","20150626","99","","ROUTINE"
"33092","20160201","99","","ROUTINE"
"33092","20160201","","","COMPLAINT"
"33092","20160613","97","","ROUTINE"
"33092","20170106","96","","ROUTINE"
"33092","20171208","97","","ROUTINE"
"33092","20170717","94","","ROUTINE"
"33092","20180618","92","","ROUTINE"
"33092","20181211","99","","ROUTINE"
"33092","20190724","98","","ROUTINE"
"33099","20190612","100","","ROUTINE"
"33099","20191210","100","","ROUTINE"
"33099","20150618","","","COMPLAINT"
"33099","20150924","98","","ROUTINE"
"33099","20160125","94","","ROUTINE"
"33099","20160802","95","","ROUTINE"
"33099","20170126","98","","ROUTINE"
"33099","20170719","93","","ROUTINE"
"33099","20180215","100","","FOLLOWUP"
"33099","20180205","92","","ROUTINE"
"33099","20180921","","","COMPLAINT"
"33099","20180731","100","","ROUTINE"
"33099","20190123","100","","ROUTINE"
"33113","20190723","100","","ROUTINE"
"33113","20190128","99","","ROUTINE"
"33113","20150317","100","","ROUTINE"
"33113","20151015","100","","ROUTINE"
"33113","20160304","97","","ROUTINE"
"33113","20160810","96","","ROUTINE"
"33113","20170313","99","","ROUTINE"
"33113","20170801","99","","ROUTINE"
"33113","20180301","99","","ROUTINE"
"33113","20180801","99","","ROUTINE"
"33114","20190408","99","","ROUTINE"
"33114","20191017","99","","ROUTINE"
"33114","20150416","","","FOLLOWUP"
"33114","20150409","","","COMPLAINT"
"33114","20150409","97","","ROUTINE"
"33114","20150409","","","COMPLAINT"
"33114","20150910","","","COMPLAINT"
"33114","20150911","","","FOLLOWUP"
"33114","20151105","98","","ROUTINE"
"33114","20160303","99","","ROUTINE"
"33114","20160304","","","FOLLOWUP"
"33114","20160303","","","COMPLAINT"
"33114","20161107","","","COMPLAINT"
"33114","20161107","","","COMPLAINT"
"33114","20161107","","","COMPLAINT"
"33114","20161011","99","","ROUTINE"
"33114","20170307","100","","ROUTINE"
"33114","20170926","100","","ROUTINE"
"33114","20170708","","","COMPLAINT"
"33114","20180320","94","","ROUTINE"
"33114","20180327","99","","FOLLOWUP"
"33114","20180702","","","COMPLAINT"
"33114","20180927","100","","ROUTINE"
"33115","20190808","98","","ROUTINE"
"33115","20150326","94","","ROUTINE"
"33115","20150916","100","","ROUTINE"
"33115","20160308","98","","ROUTINE"
"33115","20160901","86","","ROUTINE"
"33115","20160907","100","","FOLLOWUP"
"33115","20170120","96","","ROUTINE"
"33115","20170814","98","","ROUTINE"
"33115","20180124","98","","ROUTINE"
"33115","20180710","98","","ROUTINE"
"33115","20190129","97","","ROUTINE"
"33116","20191127","100","","ROUTINE"
"33116","20150831","100","","ROUTINE"
"33116","20151216","100","","ROUTINE"
"33116","20160805","100","","ROUTINE"
"33116","20170109","100","","ROUTINE"
